Chaos-daemon Version: version.Info{GitVersion:"chart-2.5.1", GitCommit:"08b173528f315d3a6621b9be5566e74ab9e0d35d", BuildDate:"2023-01-14T02:33:17Z", GoVersion:"go1.18", Compiler:"gc", Platform:"linux/amd64"}
2023-03-17T15:00:33.119Z	INFO	chaos-daemon.daemon-server	chaos-daemon/main.go:80	grant access to /dev/fuse
2023-03-17T17:19:04.661Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:47	build command	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "command": "/usr/local/bin/pause choom -n 50 -- /usr/local/bin/nsexec -p /proc/11579/ns/pid -- memStress --workers 20"}
2023-03-17T17:19:04.661Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start memStress successfully	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "command": "/usr/local/bin/pause choom -n 50 -- /usr/local/bin/nsexec -p /proc/11579/ns/pid -- memStress --workers 20", "pid": 193091, "uid": "f8a95a97-af6e-46d4-bc81-9fce8b3bc3a7"}
2023-03-17T17:19:04.663Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj"}
2023-03-17T17:19:04.664Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "comm": "nsexec\n"}
2023-03-17T17:19:04.678Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "request": "target:\"containerd://9611983692de523b185c876dff18f927ae2c061a49a746ecec4235fe6b7ca088\" enterNS:true memoryStressors:\" --workers 20\" oomScoreAdj:50"}
2023-03-17T17:19:04.682Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:47	build command	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "command": "/usr/local/bin/pause choom -n 50 -- /usr/local/bin/nsexec -p /proc/4516/ns/pid -- memStress --workers 20"}
2023-03-17T17:19:04.683Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start memStress successfully	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "command": "/usr/local/bin/pause choom -n 50 -- /usr/local/bin/nsexec -p /proc/4516/ns/pid -- memStress --workers 20", "pid": 193100, "uid": "79740c4d-ab9a-4659-8faf-1f443af6d053"}
2023-03-17T17:19:04.685Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj"}
2023-03-17T17:19:04.687Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "comm": "nsexec\n"}
2023-03-17T17:19:04.709Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "request": "target:\"containerd://6e9a8a4c13f1f10f0ecfcdfbb3e4b52ffe2053c907ef1b999724de2f87a163d5\" enterNS:true memoryStressors:\" --workers 20\" oomScoreAdj:50"}
2023-03-17T17:19:04.715Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:47	build command	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "command": "/usr/local/bin/pause choom -n 50 -- /usr/local/bin/nsexec -p /proc/4182/ns/pid -- memStress --workers 20"}
2023-03-17T17:19:04.716Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start memStress successfully	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "command": "/usr/local/bin/pause choom -n 50 -- /usr/local/bin/nsexec -p /proc/4182/ns/pid -- memStress --workers 20", "pid": 193117, "uid": "b69b02bd-ddd6-4a40-88db-e57a3f83c168"}
2023-03-17T17:19:04.741Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj"}
2023-03-17T17:19:04.743Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "comm": "nsexec\n"}
2023-03-17T17:19:04.757Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "request": "target:\"containerd://3917ef4b1790febaa6cfa6e31274434bed9029e0c5df53621c1d278de52c6068\" enterNS:true memoryStressors:\" --workers 20\" oomScoreAdj:50"}
2023-03-17T17:19:04.760Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:47	build command	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "command": "/usr/local/bin/pause choom -n 50 -- /usr/local/bin/nsexec -p /proc/7631/ns/pid -- memStress --workers 20"}
2023-03-17T17:19:04.761Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start memStress successfully	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "command": "/usr/local/bin/pause choom -n 50 -- /usr/local/bin/nsexec -p /proc/7631/ns/pid -- memStress --workers 20", "pid": 193130, "uid": "f9143526-5613-4b6f-b728-24f4328890a2"}
2023-03-17T17:19:04.763Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj"}
2023-03-17T17:19:04.764Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "comm": "nsexec\n"}
2023-03-17T17:19:04.778Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "request": "target:\"containerd://184d31a4489fb3849c5e27000afc9a18691d1d27094fad04dae10e96d3f7e41d\" enterNS:true memoryStressors:\" --workers 20\" oomScoreAdj:50"}
2023-03-17T17:19:04.781Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:47	build command	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "command": "/usr/local/bin/pause choom -n 50 -- /usr/local/bin/nsexec -p /proc/5562/ns/pid -- memStress --workers 20"}
2023-03-17T17:19:04.782Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start memStress successfully	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "command": "/usr/local/bin/pause choom -n 50 -- /usr/local/bin/nsexec -p /proc/5562/ns/pid -- memStress --workers 20", "pid": 193144, "uid": "86625e96-c876-4c94-9c78-caffa90daae9"}
2023-03-17T17:19:04.797Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj"}
2023-03-17T17:19:04.801Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "comm": "nsexec\n"}
2023-03-17T17:19:04.827Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "request": "target:\"containerd://1942c7f984f4fdf121652ad4f1cc23b9a0b9929d9ee38f596e0e0152373ea69e\" enterNS:true memoryStressors:\" --workers 20\" oomScoreAdj:50"}
2023-03-17T17:19:04.831Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:47	build command	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "command": "/usr/local/bin/pause choom -n 50 -- /usr/local/bin/nsexec -p /proc/4394/ns/pid -- memStress --workers 20"}
2023-03-17T17:19:04.832Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start memStress successfully	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "command": "/usr/local/bin/pause choom -n 50 -- /usr/local/bin/nsexec -p /proc/4394/ns/pid -- memStress --workers 20", "pid": 193160, "uid": "6f27da89-0d17-4598-a3f8-1cedd7991b75"}
2023-03-17T17:19:04.835Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj"}
2023-03-17T17:19:04.837Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "comm": "nsexec\n"}
2023-03-17T17:19:04.850Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "request": "target:\"containerd://9e118ddc48a8f5197502d15f4114d569377d1468745ac70148e4aaadd0280f8f\" enterNS:true memoryStressors:\" --workers 20\" oomScoreAdj:50"}
2023-03-17T17:19:04.854Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:47	build command	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "command": "/usr/local/bin/pause choom -n 50 -- /usr/local/bin/nsexec -p /proc/8697/ns/pid -- memStress --workers 20"}
2023-03-17T17:19:04.854Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start memStress successfully	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "command": "/usr/local/bin/pause choom -n 50 -- /usr/local/bin/nsexec -p /proc/8697/ns/pid -- memStress --workers 20", "pid": 193173, "uid": "a91012c7-2a36-4d14-be1c-e7e668c55481"}
2023-03-17T17:19:04.869Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj"}
2023-03-17T17:19:04.871Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "comm": "nsexec\n"}
2023-03-17T17:19:13.502Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:247	process stopped	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "uid": "df6d7bbb-2885-4f58-8f61-8558888f9c51", "pid": 193065}
2023-03-17T17:24:04.108Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Canceling stressors	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "request": "memoryInstance:\"193008\" memoryStartTime:1679073543000 memoryInstanceUid:\"2bcb8731-99c0-46d2-a592-8a764ff6e0be\""}
2023-03-17T17:24:04.122Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:247	process stopped	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "uid": "2bcb8731-99c0-46d2-a592-8a764ff6e0be", "pid": 193008}
2023-03-17T17:24:04.122Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:309	Successfully killed process	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "uid": "2bcb8731-99c0-46d2-a592-8a764ff6e0be"}
2023-03-17T17:24:04.122Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	killing stressor successfully	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj"}
2023-03-17T17:24:04.152Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Canceling stressors	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "request": "memoryInstance:\"193027\" memoryStartTime:1679073544000 memoryInstanceUid:\"240c7285-a4ec-48ca-87b0-00880027da2a\""}
2023-03-17T17:24:04.158Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:247	process stopped	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "uid": "240c7285-a4ec-48ca-87b0-00880027da2a", "pid": 193027}
2023-03-17T17:24:04.158Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:309	Successfully killed process	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "uid": "240c7285-a4ec-48ca-87b0-00880027da2a"}
2023-03-17T17:24:04.159Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	killing stressor successfully	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj"}
2023-03-17T17:24:04.177Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Canceling stressors	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "request": "memoryInstance:\"193051\" memoryStartTime:1679073544000 memoryInstanceUid:\"3889c3a3-38ee-44e6-9e0c-4f72d4088e11\""}
2023-03-17T17:24:04.179Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:247	process stopped	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "uid": "3889c3a3-38ee-44e6-9e0c-4f72d4088e11", "pid": 193051}
2023-03-17T17:24:04.180Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:309	Successfully killed process	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "uid": "3889c3a3-38ee-44e6-9e0c-4f72d4088e11"}
2023-03-17T17:24:04.181Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	killing stressor successfully	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj"}
2023-03-17T17:24:04.194Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Canceling stressors	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "request": "memoryInstance:\"193065\" memoryStartTime:1679073544000"}
2023-03-17T17:24:04.194Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	killing stressor successfully	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj"}
2023-03-17T17:24:04.207Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Canceling stressors	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "request": "memoryInstance:\"193078\" memoryStartTime:1679073544000 memoryInstanceUid:\"d3b3006b-eb17-4f66-960b-f1a8ef09ed61\""}
2023-03-17T17:24:04.210Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:247	process stopped	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "uid": "d3b3006b-eb17-4f66-960b-f1a8ef09ed61", "pid": 193078}
2023-03-17T17:24:04.210Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:309	Successfully killed process	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "uid": "d3b3006b-eb17-4f66-960b-f1a8ef09ed61"}
2023-03-17T17:24:04.210Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	killing stressor successfully	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj"}
2023-03-17T17:24:04.221Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Canceling stressors	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "request": "memoryInstance:\"193091\" memoryStartTime:1679073544000 memoryInstanceUid:\"f8a95a97-af6e-46d4-bc81-9fce8b3bc3a7\""}
2023-03-17T17:24:04.223Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:247	process stopped	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "uid": "f8a95a97-af6e-46d4-bc81-9fce8b3bc3a7", "pid": 193091}
2023-03-17T17:24:04.223Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:309	Successfully killed process	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "uid": "f8a95a97-af6e-46d4-bc81-9fce8b3bc3a7"}
2023-03-17T17:24:04.223Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	killing stressor successfully	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj"}
2023-03-17T17:24:04.235Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Canceling stressors	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "request": "memoryInstance:\"193100\" memoryStartTime:1679073544000 memoryInstanceUid:\"79740c4d-ab9a-4659-8faf-1f443af6d053\""}
2023-03-17T17:24:04.237Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:247	process stopped	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "uid": "79740c4d-ab9a-4659-8faf-1f443af6d053", "pid": 193100}
2023-03-17T17:24:04.237Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:309	Successfully killed process	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "uid": "79740c4d-ab9a-4659-8faf-1f443af6d053"}
2023-03-17T17:24:04.237Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	killing stressor successfully	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj"}
2023-03-17T17:24:04.250Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Canceling stressors	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "request": "memoryInstance:\"193117\" memoryStartTime:1679073544000 memoryInstanceUid:\"b69b02bd-ddd6-4a40-88db-e57a3f83c168\""}
2023-03-17T17:24:04.257Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:247	process stopped	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "uid": "b69b02bd-ddd6-4a40-88db-e57a3f83c168", "pid": 193117}
2023-03-17T17:24:04.257Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:309	Successfully killed process	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "uid": "b69b02bd-ddd6-4a40-88db-e57a3f83c168"}
2023-03-17T17:24:04.257Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	killing stressor successfully	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj"}
2023-03-17T17:24:04.269Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Canceling stressors	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "request": "memoryInstance:\"193130\" memoryStartTime:1679073544000 memoryInstanceUid:\"f9143526-5613-4b6f-b728-24f4328890a2\""}
2023-03-17T17:24:04.271Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:247	process stopped	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "uid": "f9143526-5613-4b6f-b728-24f4328890a2", "pid": 193130}
2023-03-17T17:24:04.271Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:309	Successfully killed process	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "uid": "f9143526-5613-4b6f-b728-24f4328890a2"}
2023-03-17T17:24:04.271Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	killing stressor successfully	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj"}
2023-03-17T17:24:04.283Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Canceling stressors	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "request": "memoryInstance:\"193144\" memoryStartTime:1679073544000 memoryInstanceUid:\"86625e96-c876-4c94-9c78-caffa90daae9\""}
2023-03-17T17:24:04.286Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:247	process stopped	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "uid": "86625e96-c876-4c94-9c78-caffa90daae9", "pid": 193144}
2023-03-17T17:24:04.286Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:309	Successfully killed process	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "uid": "86625e96-c876-4c94-9c78-caffa90daae9"}
2023-03-17T17:24:04.286Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	killing stressor successfully	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj"}
2023-03-17T17:24:04.300Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Canceling stressors	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "request": "memoryInstance:\"193160\" memoryStartTime:1679073544000 memoryInstanceUid:\"6f27da89-0d17-4598-a3f8-1cedd7991b75\""}
2023-03-17T17:24:04.306Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:247	process stopped	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "uid": "6f27da89-0d17-4598-a3f8-1cedd7991b75", "pid": 193160}
2023-03-17T17:24:04.306Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:309	Successfully killed process	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "uid": "6f27da89-0d17-4598-a3f8-1cedd7991b75"}
2023-03-17T17:24:04.306Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	killing stressor successfully	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj"}
2023-03-17T17:24:04.317Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Canceling stressors	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "request": "memoryInstance:\"193173\" memoryStartTime:1679073544000 memoryInstanceUid:\"a91012c7-2a36-4d14-be1c-e7e668c55481\""}
2023-03-17T17:24:04.322Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:247	process stopped	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "uid": "a91012c7-2a36-4d14-be1c-e7e668c55481", "pid": 193173}
2023-03-17T17:24:04.322Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:309	Successfully killed process	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj", "uid": "a91012c7-2a36-4d14-be1c-e7e668c55481"}
2023-03-17T17:24:04.322Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	killing stressor successfully	{"namespacedName": "robot-shop/e-2-k7ktf-hfwjj"}
2023-03-17T17:29:04.307Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "request": "target:\"containerd://184d31a4489fb3849c5e27000afc9a18691d1d27094fad04dae10e96d3f7e41d\" enterNS:true memoryStressors:\" --workers 20\" oomScoreAdj:60"}
2023-03-17T17:29:04.313Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:47	build command	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "command": "/usr/local/bin/pause choom -n 60 -- /usr/local/bin/nsexec -p /proc/5562/ns/pid -- memStress --workers 20"}
2023-03-17T17:29:04.313Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start memStress successfully	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "command": "/usr/local/bin/pause choom -n 60 -- /usr/local/bin/nsexec -p /proc/5562/ns/pid -- memStress --workers 20", "pid": 221668, "uid": "802d6d73-1d4b-48e4-bb6f-f3578fbbe4b0"}
2023-03-17T17:29:04.329Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-3-lh9n9-j4662"}
2023-03-17T17:29:04.333Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "comm": "nsexec\n"}
2023-03-17T17:29:04.355Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "request": "target:\"containerd://1942c7f984f4fdf121652ad4f1cc23b9a0b9929d9ee38f596e0e0152373ea69e\" enterNS:true memoryStressors:\" --workers 20\" oomScoreAdj:60"}
2023-03-17T17:29:04.365Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:47	build command	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "command": "/usr/local/bin/pause choom -n 60 -- /usr/local/bin/nsexec -p /proc/4394/ns/pid -- memStress --workers 20"}
2023-03-17T17:29:04.366Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start memStress successfully	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "command": "/usr/local/bin/pause choom -n 60 -- /usr/local/bin/nsexec -p /proc/4394/ns/pid -- memStress --workers 20", "pid": 221681, "uid": "35ba90c9-e67d-4036-ad6a-9b5a859a51d7"}
2023-03-17T17:29:04.391Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-3-lh9n9-j4662"}
2023-03-17T17:29:04.392Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "comm": "nsexec\n"}
2023-03-17T17:29:04.404Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "request": "target:\"containerd://9e118ddc48a8f5197502d15f4114d569377d1468745ac70148e4aaadd0280f8f\" enterNS:true memoryStressors:\" --workers 20\" oomScoreAdj:60"}
2023-03-17T17:29:04.408Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:47	build command	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "command": "/usr/local/bin/pause choom -n 60 -- /usr/local/bin/nsexec -p /proc/8697/ns/pid -- memStress --workers 20"}
2023-03-17T17:29:04.409Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start memStress successfully	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "command": "/usr/local/bin/pause choom -n 60 -- /usr/local/bin/nsexec -p /proc/8697/ns/pid -- memStress --workers 20", "pid": 221702, "uid": "95e1f21d-b0cb-4536-8bf4-6ab173afb5c3"}
2023-03-17T17:29:04.412Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-3-lh9n9-j4662"}
2023-03-17T17:29:04.414Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "comm": "nsexec\n"}
2023-03-17T17:29:04.436Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "request": "target:\"containerd://7c447565843439da6abd847253b5d582b06e26a450f36b64a40d4ad73924281e\" enterNS:true memoryStressors:\" --workers 20\" oomScoreAdj:60"}
2023-03-17T17:29:04.439Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:47	build command	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "command": "/usr/local/bin/pause choom -n 60 -- /usr/local/bin/nsexec -p /proc/7770/ns/pid -- memStress --workers 20"}
2023-03-17T17:29:04.441Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start memStress successfully	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "command": "/usr/local/bin/pause choom -n 60 -- /usr/local/bin/nsexec -p /proc/7770/ns/pid -- memStress --workers 20", "pid": 221734, "uid": "4240dc88-a527-4328-b110-84f932f8c886"}
2023-03-17T17:29:04.465Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-3-lh9n9-j4662"}
