Chaos-daemon Version: version.Info{GitVersion:"chart-2.5.1", GitCommit:"08b173528f315d3a6621b9be5566e74ab9e0d35d", BuildDate:"2023-01-14T02:33:17Z", GoVersion:"go1.18", Compiler:"gc", Platform:"linux/amd64"}
2023-02-01T19:58:04.543Z	INFO	chaos-daemon.daemon-server	chaos-daemon/main.go:80	grant access to /dev/fuse
2023-02-01T22:10:12.746Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.747Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.747Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.748Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.748Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.750Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.750Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.751Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.751Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.752Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.752Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.770Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.770Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.787Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.787Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.788Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.788Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.789Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.789Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.790Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.790Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.792Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.792Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.793Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.793Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.794Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.794Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.797Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.797Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.798Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.798Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.799Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.799Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.800Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.800Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.801Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.801Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.803Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.803Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.804Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.804Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.805Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.805Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.806Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.806Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.807Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.807Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.808Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.808Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.810Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.810Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.811Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.811Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.812Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.812Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.813Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.813Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.814Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.814Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.816Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.816Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.817Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.817Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.818Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.818Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.819Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.819Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.820Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.820Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.822Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.822Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.823Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.823Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.824Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.824Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.825Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.825Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.826Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.826Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.828Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.828Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.829Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.829Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.830Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.830Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.831Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.831Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.832Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.832Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.834Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.834Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.835Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.835Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.836Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.837Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.838Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.838Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.839Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.839Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.840Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.840Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.841Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.841Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.843Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.843Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.844Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.844Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.845Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.845Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.846Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.846Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.847Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.847Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.849Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.849Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.850Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.850Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.851Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "pause\n"}
2023-02-01T22:10:12.851Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.872Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "nsexec\n"}
2023-02-01T22:10:12.897Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "request": "target:\"containerd://25e335d3ad86989d2b9fbad412cced789b12b05dac2cdecb4fae6addd2c4220b\" cpuStressors:\" --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 50\" enterNS:true memoryStressors:\" --workers 18 --size 50\""}
2023-02-01T22:10:12.906Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:39	build command	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/4479/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 50"}
2023-02-01T22:10:12.907Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start stress-ng successfully	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/4479/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 50", "pid": 171909, "uid": "9f763bc6-7890-4dc6-a9c8-b2531f785930"}
2023-02-01T22:10:12.909Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4"}
2023-02-01T22:10:12.910Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "comm": "nsexec\n"}
2023-02-01T22:10:12.915Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:47	build command	{"namespacedName": "robot-shop/experiment2-6gmbg-4qmb4", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/4479/ns/pid -- memStress --workers 18 --size 50"}
